ONS code,New constituency name,Total population,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,Cluster,2019_Results,2017_Results,2015_Results,2010_Results,2005_Results,Ref16_Results,Low_Confidence_Imputation,2019_Resultscon,2019_Resultslab,2019_Resultslib,2019_Resultsref,2019_Resultsnat,2019_Resultsoth,2019_Resultstot,2019_Resultscon_pc,2019_Resultslab_pc,2019_Resultslib_pc,2019_Resultsref_pc,2019_Resultsnat_pc,2019_Resultsoth_pc,2017_Resultscon,2017_Resultslab,2017_Resultslib,2017_Resultsref,2017_Resultsnat,2017_Resultsoth,2017_Resultstot,2017_Resultscon_pc,2017_Resultslab_pc,2017_Resultslib_pc,2017_Resultsref_pc,2017_Resultsnat_pc,2017_Resultsoth_pc,2015_Resultscon,2015_Resultslab,2015_Resultslib,2015_Resultsref,2015_Resultsnat,2015_Resultsoth,2015_Resultstot,2015_Resultscon_pc,2015_Resultslab_pc,2015_Resultslib_pc,2015_Resultsref_pc,2015_Resultsnat_pc,2015_Resultsoth_pc,2010_Resultscon,2010_Resultslab,2010_Resultslib,2010_Resultsref,2010_Resultsnat,2010_Resultsoth,2010_Resultstot,2010_Resultscon_pc,2010_Resultslab_pc,2010_Resultslib_pc,2010_Resultsref_pc,2010_Resultsnat_pc,2010_Resultsoth_pc,2005_Resultscon,2005_Resultslab,2005_Resultslib,2005_Resultsref,2005_Resultsnat,2005_Resultsoth,2005_Resultstot,2005_Resultscon_pc,2005_Resultslab_pc,2005_Resultslib_pc,2005_Resultsref_pc,2005_Resultsnat_pc,2005_Resultsoth_pc,EngReg,Scot,Region
W07000090,Cardiff North,93891.0,0.1788776347040717,0.1233025529603476,0.1249853553588735,0.1919246786166938,0.1929364901854277,0.1879732881745854,2,"{'con': 19581, 'lab': 26820, 'lib': 3580, 'ref': 1437, 'grn': 820, 'nat': 1823, 'oth': 302, 'max_pc': 1.0}","{'con': 22370, 'lab': 27042, 'lib': 1799, 'ref': 628, 'grn': 0, 'nat': 1916, 'oth': 0, 'max_pc': 1.0}","{'con': 21994, 'lab': 20248, 'lib': 2166, 'ref': 4174, 'grn': 1297, 'nat': 2490, 'oth': 427, 'max_pc': 1.0}","{'con': 18118, 'lab': 18284, 'lib': 9221, 'ref': 1183, 'grn': 377, 'nat': 1704, 'oth': 335, 'max_pc': 1.0}","{'con': 16733, 'lab': 18525, 'lib': 8756, 'ref': 0, 'grn': 0, 'nat': 2107, 'oth': 721, 'max_pc': 1.0}",0.3942591823962597,0,19581,26820,3580,1437,1823,302,53543,0.365706068020096,0.5009058140186392,0.0668621481799675,0.0268382421605065,0.0340474011542125,0.0056403264665782,22370,27042,1799,628,1916,0,53755,0.4161473351316156,0.5030601804483303,0.0334666542647195,0.0116826341735652,0.0356431959817691,0.0,21994,20248,2166,4174,2490,427,51499,0.4270762539078429,0.3931726829647177,0.042059069108138,0.0810501174780092,0.0483504534068622,0.0082914231344297,18118,18284,9221,1183,1704,335,48845,0.3709284471286723,0.3743269526051797,0.1887808373426144,0.0242194697512539,0.0348858634455932,0.0068584297266864,16733,18525,8756,0,2107,721,46842,0.3572221510610136,0.395478416805431,0.1869262627556466,0.0,0.0449809999573032,0.0153921694206054,0,False,Wales
W07000091,Cardiff South and Penarth,106457.0,0.1535737433893497,0.2302807706397888,0.1689414505387151,0.1716937354988399,0.1422734061639911,0.1332368937693153,0,"{'con': 13996, 'lab': 26313, 'lib': 3491, 'ref': 1577, 'grn': 1052, 'nat': 1599, 'oth': 155, 'max_pc': 0.6701683619782532}","{'con': 14201, 'lab': 28057, 'lib': 2321, 'ref': 782, 'grn': 489, 'nat': 1869, 'oth': 138, 'max_pc': 0.6701683619782532}","{'con': 11619, 'lab': 18380, 'lib': 4139, 'ref': 5335, 'grn': 1837, 'nat': 2992, 'oth': 226, 'max_pc': 0.6701683619782532}","{'con': 11888, 'lab': 15314, 'lib': 10755, 'ref': 1070, 'grn': 543, 'nat': 1749, 'oth': 867, 'max_pc': 0.6701683619782532}","{'con': 8449, 'lab': 16554, 'lib': 9985, 'ref': 0, 'grn': 0, 'nat': 1880, 'oth': 1684, 'max_pc': 0.6701683619782532}",0.4135416026196791,1,13996,26313,3491,1577,1599,155,47131,0.2969595383081199,0.558294965097282,0.0740701449152362,0.0334599308310878,0.0339267149010205,0.0032887059472534,14201,28057,2321,782,1869,138,47368,0.2998015537915892,0.592319709508529,0.0489993244384394,0.0165090356358723,0.0394570173957101,0.0029133592298598,11619,18380,4139,5335,2992,226,42691,0.2721650933452015,0.430535710102832,0.0969525192663559,0.1249677918062355,0.0700850296315382,0.0052938558478367,11888,15314,10755,1070,1749,867,41643,0.285474149316812,0.3677448790913238,0.2582666954830344,0.0256945945296928,0.0419998559181615,0.0208198256609754,8449,16554,9985,0,1880,1684,38552,0.2191585391159991,0.4293940651587466,0.2590008300477277,0.0,0.0487653040049802,0.0436812616725461,0,False,Wales
W07000092,Cardiff West,102505.0,0.204497341593093,0.1012926198722013,0.1407931320423394,0.2013560314131018,0.1891224818301546,0.1629383932491098,6,"{'con': 13961, 'lab': 25508, 'lib': 2746, 'ref': 1887, 'grn': 1139, 'nat': 4301, 'oth': 185, 'max_pc': 1.0}","{'con': 14840, 'lab': 28469, 'lib': 1380, 'ref': 798, 'grn': 0, 'nat': 4781, 'oth': 0, 'max_pc': 1.0}","{'con': 11608, 'lab': 19265, 'lib': 2480, 'ref': 5394, 'grn': 1792, 'nat': 6487, 'oth': 219, 'max_pc': 1.0}","{'con': 12682, 'lab': 18247, 'lib': 8173, 'ref': 1225, 'grn': 779, 'nat': 3120, 'oth': 79, 'max_pc': 1.0}","{'con': 9108, 'lab': 18335, 'lib': 7289, 'ref': 0, 'grn': 0, 'nat': 5076, 'oth': 987, 'max_pc': 1.0}",0.441144451532447,0,13961,25508,2746,1887,4301,185,48588,0.2873343212315798,0.5249855931505721,0.0565160121840783,0.038836749814769,0.0885197991273565,0.003807524491644,14840,28469,1380,798,4781,0,50268,0.2952176334845229,0.5663443940479033,0.0274528527094772,0.0158749104798281,0.0951102092782684,0.0,11608,19265,2480,5394,6487,219,45453,0.2553846830792247,0.4238444107099641,0.0545618551030735,0.1186720348491848,0.142718852440983,0.0048181638175697,12682,18247,8173,1225,3120,79,43526,0.2913660800441116,0.4192206956761476,0.1877728254376694,0.0281440977806368,0.0716812939392547,0.0018150071221798,9108,18335,7289,0,5076,987,40795,0.2232626547371001,0.449442333619316,0.1786738570903297,0.0,0.1244270131143522,0.0241941414389018,0,False,Wales
E14001152,Carlisle,102662.0,0.1703242648276399,0.0945812999814928,0.1267740081626291,0.1804447561438882,0.2152187253440869,0.2126569455402628,2,"{'con': 29143, 'lab': 16734, 'lib': 3978, 'ref': 0, 'grn': 557, 'nat': 0, 'oth': 1234, 'max_pc': 0.9165429131760625}","{'con': 26932, 'lab': 20441, 'lib': 2091, 'ref': 1628, 'grn': 265, 'nat': 0, 'oth': 106, 'max_pc': 0.9165429131760625}","{'con': 24066, 'lab': 16384, 'lib': 1963, 'ref': 6219, 'grn': 1628, 'nat': 0, 'oth': 115, 'max_pc': 0.9165429131760625}","{'con': 21422, 'lab': 15929, 'lib': 9333, 'ref': 1213, 'grn': 562, 'nat': 0, 'oth': 1863, 'max_pc': 0.9165429131760625}","{'con': 17885, 'lab': 18411, 'lib': 8031, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1481, 'max_pc': 0.9165429131760625}",0.5948794104563936,0,29143,16734,3978,0,0,1234,51089,0.5704359059680166,0.3275460470942864,0.077864119477774,0.0,0.0,0.0241539274599228,26932,20441,2091,1628,0,106,51198,0.5260361732880191,0.3992538771045744,0.0408414391187155,0.0317981171139497,0.0,0.0020703933747412,24066,16384,1963,6219,0,115,48747,0.4936919195027386,0.336102734527253,0.0402691447678831,0.1275770816665641,0.0,0.0023591195355611,21422,15929,9333,1213,0,1863,49760,0.4305064308681672,0.3201165594855305,0.1875602893890675,0.0243770096463022,0.0,0.0374397106109324,17885,18411,8031,0,0,1481,45808,0.3904339853300733,0.401916695773664,0.1753187216206776,0.0,0.0,0.032330597275585,North West,False,North West
E14001153,Carshalton and Wallington,105014.0,0.2141734832830221,0.0941407254339938,0.1281746069534248,0.2304857493834096,0.1904526106291602,0.1425728243169893,7,"{'con': 20901, 'lab': 6103, 'lib': 20246, 'ref': 1043, 'grn': 762, 'nat': 0, 'oth': 200, 'max_pc': 1.0}","{'con': 19533, 'lab': 9393, 'lib': 20862, 'ref': 0, 'grn': 503, 'nat': 0, 'oth': 623, 'max_pc': 1.0}","{'con': 15158, 'lab': 7167, 'lib': 16655, 'ref': 7065, 'grn': 1495, 'nat': 0, 'oth': 227, 'max_pc': 1.0}","{'con': 16984, 'lab': 4025, 'lib': 22249, 'ref': 1350, 'grn': 355, 'nat': 0, 'oth': 1103, 'max_pc': 1.0}","{'con': 15739, 'lab': 7252, 'lib': 16982, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1967, 'max_pc': 1.0}",0.5624557154241744,0,20901,6103,20246,1043,0,200,48493,0.4310106613325634,0.125853215928072,0.4175035572144433,0.0215082589239684,0.0,0.0041243066009527,19533,9393,20862,0,0,623,50411,0.3874749558628077,0.1863283807105592,0.4138382495883835,0.0,0.0,0.0123584138382495,15158,7167,16655,7065,0,227,46272,0.3275847164591978,0.1548884854771784,0.3599368948824343,0.1526841286307054,0.0,0.004905774550484,16984,4025,22249,1350,0,1103,45711,0.3715517052788169,0.0880532038240248,0.486731858852355,0.0295333727111636,0.0,0.0241298593336396,15739,7252,16982,0,0,1967,41940,0.3752742012398665,0.1729136862184072,0.4049117787315212,0.0,0.0,0.046900333810205,London,False,London
E14001154,Castle Point,91553.0,0.1688239342006095,0.0914572205655863,0.1095673449771165,0.170200216272897,0.2079605902720887,0.2519906937117017,5,"{'con': 34540, 'lab': 7528, 'lib': 3006, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 63, 'max_pc': 1.0}","{'con': 30585, 'lab': 11495, 'lib': 1062, 'ref': 2441, 'grn': 12, 'nat': 0, 'oth': 7, 'max_pc': 1.0}","{'con': 23488, 'lab': 6501, 'lib': 826, 'ref': 14407, 'grn': 1076, 'nat': 0, 'oth': 16, 'max_pc': 1.0}","{'con': 20179, 'lab': 6872, 'lib': 4345, 'ref': 50, 'grn': 0, 'nat': 0, 'oth': 14429, 'max_pc': 1.0}","{'con': 22439, 'lab': 14248, 'lib': 4814, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 5099, 'max_pc': 1.0}",0.7270574050550753,0,34540,7528,3006,0,0,63,45137,0.7652258679132419,0.1667811329951038,0.0665972483771628,0.0,0.0,0.0013957507144914,30585,11495,1062,2441,0,7,45590,0.6708708050010967,0.2521386268918622,0.0232945821452072,0.0535424435183154,0.0,0.0001535424435183,23488,6501,826,14407,0,16,45238,0.5192095141252929,0.1437066183297228,0.0182589858083911,0.3184711967814669,0.0,0.0003536849551262,20179,6872,4345,50,0,14429,45875,0.4398692098092643,0.1497983651226158,0.0947138964577656,0.0010899182561307,0.0,0.3145286103542234,22439,14248,4814,0,0,5099,46600,0.4815236051502146,0.3057510729613734,0.1033047210300429,0.0,0.0,0.1094206008583691,Eastern,False,Eastern
E14001155,Central Devon,93160.0,0.1652712479337068,0.0784654687533543,0.0939438826989545,0.1683411691462184,0.2302655589188725,0.2637126725488933,5,"{'con': 31319, 'lab': 14020, 'lib': 8564, 'ref': 0, 'grn': 2762, 'nat': 0, 'oth': 1, 'max_pc': 0.9742488371118468}","{'con': 30522, 'lab': 15216, 'lib': 6614, 'ref': 1291, 'grn': 1493, 'nat': 0, 'oth': 1306, 'max_pc': 0.9742488371118468}","{'con': 27743, 'lab': 6813, 'lib': 6492, 'ref': 6998, 'grn': 4744, 'nat': 0, 'oth': 338, 'max_pc': 0.9742488371118468}","{'con': 27059, 'lab': 3625, 'lib': 18065, 'ref': 2801, 'grn': 1018, 'nat': 0, 'oth': 0, 'max_pc': 0.9742488371118468}","{'con': 21274, 'lab': 4646, 'lib': 14997, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 4311, 'max_pc': 0.9742488371118468}",0.5089597670321175,0,31319,14020,8564,0,0,1,53904,0.5810143959631938,0.2600920154348471,0.1588750371029979,0.0,0.0,1.855149896111606e-05,30522,15216,6614,1291,0,1306,54949,0.5554605179348123,0.2769113177673843,0.1203661577098764,0.0234945130939598,0.0,0.0237674934939671,27743,6813,6492,6998,0,338,48384,0.5733920304232805,0.1408110119047619,0.1341765873015873,0.1446345899470899,0.0,0.0069857804232804,27059,3625,18065,2801,0,0,51550,0.5249078564500484,0.0703200775945683,0.3504364694471387,0.0543355965082444,0.0,0.0,21274,4646,14997,0,0,4311,45228,0.4703723357212346,0.1027239762978685,0.3315866277527196,0.0,0.0,0.0953170602281772,South West,False,South West
E14001156,Central Suffolk and North Ipswich,94164.0,0.1749819463914022,0.0910751454908457,0.10827917250754,0.1760120640584512,0.2154326494201605,0.2342190221316001,5,"{'con': 31999, 'lab': 10796, 'lib': 5504, 'ref': 0, 'grn': 2837, 'nat': 0, 'oth': 133, 'max_pc': 0.8234860677512555}","{'con': 30914, 'lab': 15314, 'lib': 2299, 'ref': 1346, 'grn': 1561, 'nat': 0, 'oth': 68, 'max_pc': 0.8234860677512555}","{'con': 27486, 'lab': 9219, 'lib': 3041, 'ref': 6848, 'grn': 2547, 'nat': 0, 'oth': 133, 'max_pc': 0.8234860677512555}","{'con': 24551, 'lab': 7885, 'lib': 12257, 'ref': 2190, 'grn': 1373, 'nat': 0, 'oth': 417, 'max_pc': 0.8234860677512555}","{'con': 19799, 'lab': 12152, 'lib': 9039, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2971, 'max_pc': 0.8234860677512555}",0.5482811707815094,0,31999,10796,5504,0,0,133,48432,0.6606995374958705,0.2229104724149322,0.1136438718202841,0.0,0.0,0.0027461182689131,30914,15314,2299,1346,0,68,49941,0.619010432310126,0.3066418373680943,0.0460343204981878,0.0269518031276906,0.0,0.0013616066959011,27486,9219,3041,6848,0,133,46727,0.588225223104415,0.1972949258458707,0.0650801463821773,0.1465533845528281,0.0,0.0028463201147088,24551,7885,12257,2190,0,417,47300,0.5190486257928119,0.1667019027484143,0.2591331923890063,0.0463002114164904,0.0,0.0088160676532769,19799,12152,9039,0,0,2971,43961,0.4503764700530015,0.2764268328745934,0.2056140670139442,0.0,0.0,0.0675826300584609,Eastern,False,Eastern
W07000093,Ceredigion Preseli,93821.0,0.1449995203632449,0.1307809552232442,0.0976647019324031,0.1429743873972778,0.2181601134074461,0.2654203216763837,9,"{'con': 15034, 'lab': 11014, 'lib': 7534, 'ref': 2063, 'grn': 663, 'nat': 16007, 'oth': 0, 'max_pc': 1.0}","{'con': 12575, 'lab': 13195, 'lib': 11837, 'ref': 846, 'grn': 542, 'nat': 12403, 'oth': 513, 'max_pc': 1.0}","{'con': 8839, 'lab': 6900, 'lib': 13638, 'ref': 5054, 'grn': 2505, 'nat': 11071, 'oth': 1080, 'max_pc': 1.0}","{'con': 9298, 'lab': 5762, 'lib': 20796, 'ref': 1237, 'grn': 696, 'nat': 11866, 'oth': 0, 'max_pc': 1.0}","{'con': 8522, 'lab': 8217, 'lib': 14526, 'ref': 0, 'grn': 0, 'nat': 14264, 'oth': 1475, 'max_pc': 1.0}",0.4773936038371887,0,15034,11014,7534,2063,16007,0,51652,0.2910632695732982,0.2132347246960427,0.145860760473941,0.0399403701695965,0.3099008750871215,0.0,12575,13195,11837,846,12403,513,51369,0.2447974459304249,0.2568669820319648,0.2304308045708501,0.0164690766804882,0.2414491230119332,0.0099865677743386,8839,6900,13638,5054,11071,1080,46582,0.1897514061225366,0.1481258855351852,0.2927740328882401,0.1084968442746125,0.2376669099652226,0.0231849212142029,9298,5762,20796,1237,11866,0,48959,0.1899140096815703,0.1176903123021303,0.4247635776874527,0.0252660389305337,0.2423660613983128,0.0,8522,8217,14526,0,14264,1475,47004,0.1813037188324398,0.1748149093694153,0.3090375287209599,0.0,0.3034635350182963,0.0313803080588886,0,False,Wales
E14001157,Chatham and Aylesford,105854.0,0.2122317110036275,0.0963195284159613,0.1401054262394196,0.2014151299879081,0.1912787182587666,0.1586494860943168,4,"{'con': 29590, 'lab': 10922, 'lib': 3011, 'ref': 0, 'grn': 1133, 'nat': 0, 'oth': 385, 'max_pc': 0.8994989569726863}","{'con': 26426, 'lab': 15870, 'lib': 1142, 'ref': 2338, 'grn': 606, 'nat': 0, 'oth': 267, 'max_pc': 0.8994989569726863}","{'con': 22142, 'lab': 10351, 'lib': 1369, 'ref': 9586, 'grn': 1167, 'nat': 0, 'oth': 255, 'max_pc': 0.8994989569726863}","{'con': 20951, 'lab': 14330, 'lib': 6156, 'ref': 1181, 'grn': 441, 'nat': 0, 'oth': 1940, 'max_pc': 0.8994989569726863}","{'con': 15212, 'lab': 18329, 'lib': 5603, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1892, 'max_pc': 0.8994989569726863}",0.6387746527096806,0,29590,10922,3011,0,0,385,43908,0.6739090826273116,0.2487473808873098,0.0685752026965473,0.0,0.0,0.0087683337888311,26426,15870,1142,2338,0,267,46043,0.5739417501031644,0.344677801185848,0.0248029016354277,0.0507786199856655,0.0,0.0057989270898942,22142,10351,1369,9586,0,255,43703,0.5066471409285404,0.2368487289202114,0.0313250806580783,0.219344209779649,0.0,0.0058348397135208,20951,14330,6156,1181,0,1940,44558,0.4701961488397145,0.3216033035594057,0.1381570088424076,0.0265047802863683,0.0,0.0435387584721037,15212,18329,5603,0,0,1892,41036,0.3706988985281216,0.446656594209962,0.1365386489911297,0.0,0.0,0.0461058582707866,South East,False,South East
E14001158,Cheadle,95479.0,0.1901360508593512,0.0804155887682108,0.1021795368615088,0.2001591973104033,0.2023376868211858,0.2247719393793399,7,"{'con': 25694, 'lab': 6851, 'lib': 23358, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 24331, 'lab': 10417, 'lib': 19824, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 22889, 'lab': 8673, 'lib': 16436, 'ref': 4423, 'grn': 0, 'nat': 0, 'oth': 674, 'max_pc': 1.0}","{'con': 21445, 'lab': 4920, 'lib': 24717, 'ref': 1430, 'grn': 0, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 19765, 'lab': 5009, 'lib': 23464, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1109, 'max_pc': 1.0}",0.4265303263762431,0,25694,6851,23358,0,0,0,55903,0.4596175518308498,0.1225515625279502,0.4178308856411999,0.0,0.0,0.0,24331,10417,19824,0,0,0,54572,0.4458513523418603,0.1908854357545994,0.3632632119035403,0.0,0.0,0.0,22889,8673,16436,4423,0,674,53095,0.4310952067049628,0.1633487145682267,0.3095583388266315,0.0833035125718052,0.0,0.0126942273283736,21445,4920,24717,1430,0,0,52512,0.408382845825716,0.0936928702010968,0.4706924131627056,0.0272318708104814,0.0,0.0,19765,5009,23464,0,0,1109,49347,0.400530933998014,0.1015056639714673,0.4754898980687782,0.0,0.0,0.0224735039617403,North West,False,North West
E14001159,Chelmsford,107209.0,0.1896948950181421,0.0960740236360753,0.1472637558413939,0.2147487617644041,0.1826245930845358,0.1695939706554487,7,"{'con': 30331, 'lab': 9778, 'lib': 13594, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 550, 'max_pc': 0.9498103711055187}","{'con': 28992, 'lab': 16102, 'lib': 6568, 'ref': 1562, 'grn': 779, 'nat': 0, 'oth': 0, 'max_pc': 0.9498103711055187}","{'con': 26340, 'lab': 9006, 'lib': 6073, 'ref': 7267, 'grn': 1797, 'nat': 0, 'oth': 631, 'max_pc': 0.9498103711055187}","{'con': 23941, 'lab': 5679, 'lib': 19088, 'ref': 1450, 'grn': 452, 'nat': 0, 'oth': 1240, 'max_pc': 0.9498103711055187}","{'con': 18648, 'lab': 11925, 'lib': 14994, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 931, 'max_pc': 0.9498103711055187}",0.506832006,0,30331,9778,13594,0,0,550,54253,0.5590658581092289,0.1802296647190017,0.2505667889333309,0.0,0.0,0.0101376882384384,28992,16102,6568,1562,0,0,53224,0.5447166691718022,0.3025326920186382,0.123402976101007,0.0293476627085525,0.0,0.0,26340,9006,6073,7267,0,631,49317,0.5340957479165399,0.1826145142648579,0.1231421213780238,0.1473528397915526,0.0,0.0127947766490256,23941,5679,19088,1450,0,1240,51398,0.4657963344877233,0.1104906805712284,0.3713763181446748,0.0282112144441417,0.0,0.0241254523522316,18648,11925,14994,0,0,931,46498,0.4010495075056992,0.2564626435545615,0.3224654823863392,0.0,0.0,0.0200223665534001,Eastern,False,Eastern
E14001160,Chelsea and Fulham,119520.0,0.1478664658634538,0.1261295180722891,0.2213604417670682,0.2104166666666666,0.1700552208835341,0.1241716867469879,999,"{'con': 24759, 'lab': 15857, 'lib': 12950, 'ref': 173, 'grn': 308, 'nat': 0, 'oth': 482, 'max_pc': 0.9607257287755784}","{'con': 24064, 'lab': 19421, 'lib': 4991, 'ref': 591, 'grn': 923, 'nat': 0, 'oth': 14, 'max_pc': 0.9607257287755784}","{'con': 27582, 'lab': 13219, 'lib': 2418, 'ref': 2342, 'grn': 1802, 'nat': 0, 'oth': 20, 'max_pc': 0.9607257287755784}","{'con': 26358, 'lab': 10794, 'lib': 7615, 'ref': 564, 'grn': 774, 'nat': 0, 'oth': 840, 'max_pc': 0.9607257287755784}","{'con': 20912, 'lab': 11991, 'lib': 6461, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2348, 'max_pc': 0.9607257287755784}",0.2950093022616208,0,24759,15857,12950,173,0,482,54221,0.4566311945556149,0.2924512642703011,0.2388373508419247,0.003190645690784,0.0,0.0088895446413751,24064,19421,4991,591,0,14,49081,0.4902915588516941,0.3956928342943298,0.1016890446404922,0.0120413194515189,0.0,0.0002852427619649,27582,13219,2418,2342,0,20,45581,0.6051205546170554,0.2900111888725565,0.0530484192975143,0.0513810578969307,0.0,0.000438779315943,26358,10794,7615,564,0,840,46171,0.5708778237421758,0.2337831106105564,0.1649303675467284,0.0122154599207294,0.0,0.0181932381798098,20912,11991,6461,0,0,2348,41712,0.5013425393172228,0.2874712313003452,0.1548954737245876,0.0,0.0,0.0562907556578442,London,False,London
E14001161,Cheltenham,100196.0,0.1702363367799113,0.1156832608088147,0.1396662541418819,0.1954469240289033,0.1904766657351591,0.1884905585053295,7,"{'con': 26641, 'lab': 2731, 'lib': 25723, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 416, 'max_pc': 0.9352391085227909}","{'con': 24891, 'lab': 5057, 'lib': 22488, 'ref': 0, 'grn': 881, 'nat': 0, 'oth': 0, 'max_pc': 0.9352391085227909}","{'con': 23184, 'lab': 3649, 'lib': 17090, 'ref': 3561, 'grn': 2514, 'nat': 0, 'oth': 254, 'max_pc': 0.9352391085227909}","{'con': 20331, 'lab': 2527, 'lib': 24932, 'ref': 1114, 'grn': 0, 'nat': 0, 'oth': 461, 'max_pc': 0.9352391085227909}","{'con': 16727, 'lab': 5079, 'lib': 17956, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 3983, 'max_pc': 0.9352391085227909}",0.428989761,0,26641,2731,25723,0,0,416,55511,0.4799228981643278,0.0491974563600007,0.4633856352794941,0.0,0.0,0.0074940101961773,24891,5057,22488,0,0,0,52436,0.4746929590357769,0.0964413761537874,0.4288656648104356,0.0,0.0,0.0,23184,3649,17090,3561,0,254,47738,0.4856508441912103,0.076438057731786,0.3579957266747664,0.0745946625329925,0.0,0.0053207088692446,20331,2527,24932,1114,0,461,49365,0.4118505013673655,0.0511901144535602,0.5050541881900131,0.0225665957662311,0.0,0.0093386002228299,16727,5079,17956,0,0,3983,43745,0.3823751285861241,0.1161046976797348,0.4104697679734826,0.0,0.0,0.0910504057606583,South West,False,South West
E14001162,Chesham and Amersham,99061.0,0.2005208859098342,0.0845127294017887,0.0904282166723869,0.2025398235448507,0.2108982253538188,0.2111001191173204,7,"{'con': 30532, 'lab': 8173, 'lib': 12791, 'ref': 0, 'grn': 2833, 'nat': 0, 'oth': 1552, 'max_pc': 0.8374320047984446}","{'con': 33262, 'lab': 12177, 'lib': 6717, 'ref': 1508, 'grn': 1601, 'nat': 0, 'oth': 0, 'max_pc': 0.8374320047984446}","{'con': 31006, 'lab': 7076, 'lib': 4683, 'ref': 7070, 'grn': 2867, 'nat': 0, 'oth': 47, 'max_pc': 0.8374320047984446}","{'con': 31063, 'lab': 3653, 'lib': 14503, 'ref': 2170, 'grn': 704, 'nat': 0, 'oth': 88, 'max_pc': 0.8374320047984446}","{'con': 25004, 'lab': 7086, 'lib': 11920, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2898, 'max_pc': 0.8374320047984446}",0.4566690827042546,0,30532,8173,12791,0,0,1552,53048,0.5755542150505203,0.1540680138742271,0.2411212486804403,0.0,0.0,0.0292565223948122,33262,12177,6717,1508,0,0,53664,0.61981961836613,0.2269118962432915,0.1251677101967799,0.0281007751937984,0.0,0.0,31006,7076,4683,7070,0,47,49882,0.6215869451906499,0.1418547772743675,0.0938815604827392,0.1417344934044344,0.0,0.0009422236478088,31063,3653,14503,2170,0,88,51477,0.6034345435825709,0.0709637313751772,0.2817374749888299,0.0421547487227305,0.0,0.0017095013306913,25004,7086,11920,0,0,2898,46908,0.5330434041101731,0.151061652596572,0.2541144367698473,0.0,0.0,0.0617805065234075,South East,False,South East
E14001163,Chester North and Neston,94205.0,0.1515418502202643,0.1246324505068733,0.1331351839074359,0.1798312191497266,0.1949790350830635,0.2158802611326362,2,"{'con': 19208, 'lab': 25690, 'lib': 3279, 'ref': 1496, 'grn': 1271, 'nat': 0, 'oth': 0, 'max_pc': 0.7344039900249376}","{'con': 20961, 'lab': 30241, 'lib': 1338, 'ref': 183, 'grn': 76, 'nat': 0, 'oth': 0, 'max_pc': 0.7344039900249376}","{'con': 19754, 'lab': 21222, 'lib': 2456, 'ref': 4294, 'grn': 220, 'nat': 0, 'oth': 49, 'max_pc': 0.7344039900249376}","{'con': 17390, 'lab': 16459, 'lib': 8044, 'ref': 1260, 'grn': 392, 'nat': 0, 'oth': 683, 'max_pc': 0.7344039900249376}","{'con': 15030, 'lab': 17229, 'lib': 8590, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1065, 'max_pc': 0.7344039900249376}",0.4578331269707178,1,19208,25690,3279,1496,0,0,49673,0.3866889457049101,0.517182372717573,0.0660117166267388,0.030116964950778,0.0,0.0,20961,30241,1338,183,0,0,52723,0.3975684236481232,0.5735826868729018,0.0253779185554691,0.0034709709235058,0.0,0.0,19754,21222,2456,4294,0,49,47775,0.4134798534798535,0.4442072213500785,0.0514076399790685,0.0898796441653584,0.0,0.001025641025641,17390,16459,8044,1260,0,683,43836,0.3967059038233415,0.3754676521580436,0.1835021443562368,0.0287434984943881,0.0,0.0155808011679897,15030,17229,8590,0,0,1065,41914,0.3585914014410459,0.411055971751682,0.2049434556472777,0.0,0.0,0.0254091711599942,0,False,Wales
